"","Value","Groups","Rank","Taxa"
"8473",149,"FanVent",4,"g__Didymella padj = 0.00010946"
"8474",493,"Floor",4,"g__Didymella padj = 0.00010946"
"8475",120,"Floor",4,"g__Didymella padj = 0.00010946"
"8476",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8477",307,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8478",680,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8479",756,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8480",540,"Door",4,"g__Didymella padj = 0.00010946"
"8481",15429,"Door",4,"g__Didymella padj = 0.00010946"
"8482",5922,"Floor",4,"g__Didymella padj = 0.00010946"
"8483",756,"Floor",4,"g__Didymella padj = 0.00010946"
"8484",7666,"Floor",4,"g__Didymella padj = 0.00010946"
"8485",1065,"Door",4,"g__Didymella padj = 0.00010946"
"8486",146158,"Floor",4,"g__Didymella padj = 0.00010946"
"8487",0,"Door",4,"g__Didymella padj = 0.00010946"
"8488",155464,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8489",82722,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8490",3069,"Floor",4,"g__Didymella padj = 0.00010946"
"8491",2373,"Door",4,"g__Didymella padj = 0.00010946"
"8492",213,"Door",4,"g__Didymella padj = 0.00010946"
"8493",602,"Door",4,"g__Didymella padj = 0.00010946"
"8494",97,"Door",4,"g__Didymella padj = 0.00010946"
"8495",1302,"Door",4,"g__Didymella padj = 0.00010946"
"8496",951,"Door",4,"g__Didymella padj = 0.00010946"
"8497",1286,"Floor",4,"g__Didymella padj = 0.00010946"
"8498",250,"FanVent",4,"g__Didymella padj = 0.00010946"
"8499",683,"FanVent",4,"g__Didymella padj = 0.00010946"
"8500",377,"FanVent",4,"g__Didymella padj = 0.00010946"
"8501",1373,"FanVent",4,"g__Didymella padj = 0.00010946"
"8502",564,"FanVent",4,"g__Didymella padj = 0.00010946"
"8503",57,"Floor",4,"g__Didymella padj = 0.00010946"
"8504",129,"Floor",4,"g__Didymella padj = 0.00010946"
"8505",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8506",39777,"Floor",4,"g__Didymella padj = 0.00010946"
"8507",0,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8508",194,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8509",2597,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8510",0,"FanVent",4,"g__Didymella padj = 0.00010946"
"8511",0,"Door",4,"g__Didymella padj = 0.00010946"
"8512",0,"Door",4,"g__Didymella padj = 0.00010946"
"8513",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8514",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8515",0,"Door",4,"g__Didymella padj = 0.00010946"
"8516",0,"Door",4,"g__Didymella padj = 0.00010946"
"8517",0,"Door",4,"g__Didymella padj = 0.00010946"
"8518",0,"Door",4,"g__Didymella padj = 0.00010946"
"8519",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8520",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8521",117623,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8522",2385,"Floor",4,"g__Didymella padj = 0.00010946"
"8523",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8524",0,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8525",90,"Floor",4,"g__Didymella padj = 0.00010946"
"8526",0,"Door",4,"g__Didymella padj = 0.00010946"
"8527",406,"Door",4,"g__Didymella padj = 0.00010946"
"8528",0,"Door",4,"g__Didymella padj = 0.00010946"
"8529",525,"Door",4,"g__Didymella padj = 0.00010946"
"8530",0,"Door",4,"g__Didymella padj = 0.00010946"
"8531",0,"Door",4,"g__Didymella padj = 0.00010946"
"8532",77,"Floor",4,"g__Didymella padj = 0.00010946"
"8533",128,"Door",4,"g__Didymella padj = 0.00010946"
"8534",5797,"Floor",4,"g__Didymella padj = 0.00010946"
"8535",0,"FanVent",4,"g__Didymella padj = 0.00010946"
"8536",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8537",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8538",0,"Door",4,"g__Didymella padj = 0.00010946"
"8539",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8540",6280,"Floor",4,"g__Didymella padj = 0.00010946"
"8541",77694,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8542",0,"Door",4,"g__Didymella padj = 0.00010946"
"8543",0,"Door",4,"g__Didymella padj = 0.00010946"
"8544",0,"FanVent",4,"g__Didymella padj = 0.00010946"
"8545",0,"FanVent",4,"g__Didymella padj = 0.00010946"
"8546",0,"Door",4,"g__Didymella padj = 0.00010946"
"8547",969,"Door",4,"g__Didymella padj = 0.00010946"
"8548",289,"Floor",4,"g__Didymella padj = 0.00010946"
"8549",0,"Door",4,"g__Didymella padj = 0.00010946"
"8550",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8551",289,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8552",187,"Door",4,"g__Didymella padj = 0.00010946"
"8553",471,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8554",188,"Floor",4,"g__Didymella padj = 0.00010946"
"8555",14600,"Floor",4,"g__Didymella padj = 0.00010946"
"8556",85,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8557",0,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8558",0,"Floor",4,"g__Didymella padj = 0.00010946"
"8559",143,"Floor",4,"g__Didymella padj = 0.00010946"
"8560",4327,"Floor",4,"g__Didymella padj = 0.00010946"
"8561",1879,"Floor",4,"g__Didymella padj = 0.00010946"
"8562",4138,"Floor",4,"g__Didymella padj = 0.00010946"
"8563",139498,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8564",26134,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8565",122242,"WallCeiling",4,"g__Didymella padj = 0.00010946"
"8566",28213,"Floor",4,"g__Didymella padj = 0.00010946"
"8567",3653,"Floor",4,"g__Didymella padj = 0.00010946"
"8568",9384,"Floor",4,"g__Didymella padj = 0.00010946"
"8569",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8570",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8571",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8572",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8573",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8574",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8575",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8576",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8577",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8578",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8579",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8580",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8581",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8582",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8583",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8584",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8585",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8586",60,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8587",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8588",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8589",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8590",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8591",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8592",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8593",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8594",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8595",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8596",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8597",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8598",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8599",139,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8600",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8601",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8602",1444,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8603",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8604",124,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8605",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8606",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8607",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8608",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8609",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8610",182,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8611",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8612",71,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8613",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8614",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8615",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8616",539,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8617",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8618",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8619",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8620",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8621",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8622",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8623",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8624",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8625",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8626",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8627",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8628",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8629",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8630",437,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8631",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8632",18,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8633",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8634",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8635",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8636",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8637",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8638",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8639",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8640",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8641",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8642",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8643",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8644",26,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8645",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8646",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8647",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8648",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8649",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8650",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8651",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8652",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8653",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8654",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8655",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8656",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8657",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8658",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8659",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8660",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8661",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8662",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8663",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8664",0,"FanVent",57,"g__Neoascochyta padj = 8.1209e-07"
"8665",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8666",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8667",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8668",0,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8669",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8670",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8671",19,"Door",57,"g__Neoascochyta padj = 8.1209e-07"
"8672",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8673",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8674",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8675",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8676",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8677",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8678",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8679",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8680",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8681",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8682",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8683",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8684",0,"WallCeiling",57,"g__Neoascochyta padj = 8.1209e-07"
"8685",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8686",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8687",0,"Floor",57,"g__Neoascochyta padj = 8.1209e-07"
"8688",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8689",8,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8690",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8691",284,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8692",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8693",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8694",159,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8695",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8696",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8697",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8698",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8699",56,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8700",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8701",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8702",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8703",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8704",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8705",63,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8706",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8707",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8708",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8709",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8710",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8711",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8712",53,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8713",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8714",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8715",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8716",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8717",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8718",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8719",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8720",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8721",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8722",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8723",272,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8724",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8725",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8726",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8727",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8728",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8729",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8730",35,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8731",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8732",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8733",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8734",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8735",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8736",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8737",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8738",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8739",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8740",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8741",100,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8742",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8743",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8744",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8745",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8746",228,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8747",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8748",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8749",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8750",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8751",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8752",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8753",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8754",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8755",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8756",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8757",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8758",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8759",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8760",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8761",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8762",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8763",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8764",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8765",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8766",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8767",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8768",13,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8769",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8770",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8771",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8772",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8773",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8774",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8775",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8776",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8777",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8778",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8779",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8780",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8781",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8782",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8783",0,"FanVent",43,"g__Coniothyrium padj = 5.0323e-07"
"8784",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8785",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8786",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8787",2116,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8788",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8789",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8790",0,"Door",43,"g__Coniothyrium padj = 5.0323e-07"
"8791",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8792",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8793",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8794",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8795",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8796",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8797",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8798",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8799",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8800",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8801",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8802",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8803",0,"WallCeiling",43,"g__Coniothyrium padj = 5.0323e-07"
"8804",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8805",0,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8806",246,"Floor",43,"g__Coniothyrium padj = 5.0323e-07"
"8807",0,"WallCeiling",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8808",0,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8809",0,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8810",160,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8811",126,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8812",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8813",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8814",0,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8815",0,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8816",0,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8817",0,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8818",47,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8819",0,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8820",22,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8821",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8822",0,"WallCeiling",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8823",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8824",0,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8825",0,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8826",0,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8827",84,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8828",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8829",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8830",128,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8831",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8832",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8833",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8834",0,"WallCeiling",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8835",0,"WallCeiling",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8836",0,"WallCeiling",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8837",7,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8838",0,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8839",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8840",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8841",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8842",782,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8843",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8844",0,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8845",0,"WallCeiling",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8846",0,"WallCeiling",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8847",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8848",501,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8849",0,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8850",0,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8851",1925,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8852",110,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8853",0,"Door",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8854",13,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8855",0,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8856",0,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8857",0,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8858",0,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8859",0,"FanVent",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8860",68,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8861",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8862",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8863",0,"Floor",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8864",0,"WallCeiling",30,"g__Neocucurbitaria padj = 6.7592e-14"
"8865",0,"WallCeiling",30,"g__Neocucurbitaria padj = 6.7592e-14"
