"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"60e963dba5db57043967a6f95c443af4","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Didymella","s__"
"884e783abddf50bda4d48ecabd768c1f","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__"
"0a1f60c99334a37028d9c46f4132b360","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Cutaneotrichosporon","s__Cutaneotrichosporon_jirovecii"
"5e5a04489c0340b0a36d683ba8ba52c8","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Dipodascaceae","g__Yarrowia","s__Yarrowia_lipolytica"
"9b3bab98ad1ea732e8b6384bce7b565a","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidium","s__Filobasidium_magnum"
"301fb052937340235e7a792b2c9c9387","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Dipodascaceae","g__Geotrichum","s__Geotrichum_candidum"
"be7075418a8e255e57e7ac27babf6c29","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Neocucurbitaria","s__Neocucurbitaria_irregularis"
"9652e29e523a25b480d1a91ee9f6940a","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__"
"4e3b7722c820e6fcca74d922224dd157","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_ruber"
"3f11638f83a3e9af2e9a0968720f84b4","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Cosmospora","s__Cosmospora_sp"
"8470f68664f96b7288ef26b2a5829d31","k__Fungi","p__","c__","o__","f__","g__","s__"
"c3519270e269b92d3577ed450032bbc4","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__"
"d078395ab6f6d24d7badc1956a41ab6b","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Cosmospora","s__Cosmospora_sp"
"bb9723a71a5d016633d9608d15ef44be","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Debaryomycetaceae","g__Meyerozyma","s__Meyerozyma_guilliermondii"
"9e6789c57c188c6dad562f830b264821","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_intermedia"
"7a07425bec9422aac20121f94389a5c9","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__"
"bbdbc2d0d450aa4faee9a7dd415b948a","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_castellanii"
"63751ed3b5b8b418e0c58774c1749e62","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Diutina","s__Diutina_catenulata"
"f9ab18cdec959f4dfe53c3a9950c8b22","k__Fungi","p__","c__","o__","f__","g__","s__"
"acd90ebebd5cdca0a466d698bec37810","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__"
"362ab12a72b98172fbaae60868d2eeda","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Dipodascaceae","g__Geotrichum","s__"
"129a88fa49d08cc3a6108dea5b7354e3","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Naganishia","s__Naganishia_albida"
"443daea92367cc673972deb545b48cb5","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_mori"
"6ae5e5ed6c4287578ecbbc094565a29b","k__Fungi","p__Mucoromycota","c__Mucoromycetes","o__Mucorales","f__Mucoraceae","g__Mucor","s__Mucor_circinelloides"
"eafdb72dc014495e39971cad1f3a6ded","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__"
"0235f2f2b34ed74f06e622925bb322c0","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__Papiliotrema","s__Papiliotrema_fonsecae"
"2cb59fc7d02c10bcaf6f745dbe12db23","k__Fungi","p__","c__","o__","f__","g__","s__"
"8c707734e4bd5cfc2f816d96dbd5cbaa","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_parapsilosis"
"ed3f25f1e707f0b6bd67b721a7306361","k__Fungi","p__","c__","o__","f__","g__","s__"
"ff9257fba628fd38c0472e17431cf29e","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Trichosphaeriales","f__Trichosphaeriaceae","g__Nigrospora","s__Nigrospora_oryzae"
"712b0208b622f352146df8dd3104ea08","k__Fungi","p__","c__","o__","f__","g__","s__"
"dcd2e5356d34114198ffe4c67a24078d","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Bisifusarium","s__"
"c1fef5cda8f8211d1201a7544f2c4278","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Trametes","s__"
"496e1a1b295e9d00e5fadc66ce61c873","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_victoriae"
"f3af4ec7cb1c66005945581b45175f0e","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Kazachstania","s__Kazachstania_unispora"
"4e340178a529bcf6a1393455406b85c2","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Apiotrichum","s__Apiotrichum_domesticum"
"887857297d6bf35ecb8b016bfe779500","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_tonkinense"
"5d3b922a6aa194ac206e6d65c4985a67","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_brevicompactum"
"2679fa92637945c107dae1a2c67b4454","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__"
"13c34d1e5d9c6534fbc54f791411cce2","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusicolla","s__"
"b47367fa4b4560c1a008c957f8043e41","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__Aureobasidium_pullulans"
"5fea09177226c9fcf06d1adf484bee94","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusicolla","s__Fusicolla_acetilerea"
"51d12d97dac869f396741a5990d48017","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__"
"40b8041f63ebf63740c27f545393e351","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Rickenellaceae","g__Sidera","s__Sidera_vulgaris"
"270883e6ac07e2968629a6de7ce390aa","k__Fungi","p__Mucoromycota","c__Mucoromycetes","o__Mucorales","f__Rhizopodaceae","g__Rhizopus","s__Rhizopus_arrhizus"
"85354de9f6603dca46430c3dd2ce69aa","k__Fungi","p__","c__","o__","f__","g__","s__"
"fecfdc657c4f300818bd2ee31a81f2bc","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Irpicaceae","g__Irpex","s__Irpex_hydnoides"
"d47fea0b184ab948c298d06f1554e21b","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Verrucocladosporium","s__"
"0ad52385c1e27cc7fd5b749c7ed5fd26","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Xeromyces","s__Xeromyces_bisporus"
"92a0c0eee3f089e956bd1b7c300443f9","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Trichosporon","s__Trichosporon_asteroides"
"2bf60f2f00352dee0bf92df789815155","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Cryptococcus","s__Cryptococcus_festucosus"
"3d5503fc5c3e009def24de8b9d7f71c0","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Diutina","s__"
"692ba516c9e0659bfb0ce31465506561","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"ea400461bde4dd4879478c62a494508a","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Discinellaceae","g__","s__"
"464aa38388d0e73eb386fe1894fb8151","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__"
"5023314736d85a6a945bf82481e79ade","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__"
"074b6934b72233122245b0fd2ed8980f","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales","f__Cystobasidiaceae","g__Cystobasidium","s__Cystobasidium_slooffiae"
"7cb56846933987e55b13d30ff53e8c9b","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__"
"e9a80e01ef561cb0d48295ce7717c488","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Cutaneotrichosporon","s__Cutaneotrichosporon_cutaneum"
"e53c8f2033584af0e88317220019bab6","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Glomerellales","f__Plectosphaerellaceae","g__Chordomyces","s__Chordomyces_antarcticus"
"cc15820c656a87403e69077346781dae","k__Fungi","p__","c__","o__","f__","g__","s__"
"6cd929b3c42690af578cd536fa0ae452","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__"
"40432ff2c989c4d3354ea514c3cd3885","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__"
"8ec873a5d9bc71c54b474ebca0036c52","k__Fungi","p__","c__","o__","f__","g__","s__"
"6ca8d94622df19a01de6ca683e89bad0","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"5f6e0af2cf6a1ca3a9e8b2d384329200","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Debaryomycetaceae","g__Debaryomyces","s__Debaryomyces_prosopidis"
"b9576cac2010d2f88f16e2b1c205889f","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_mali"
"1a3a0a750a99d7c8a9750ddc2b77cca6","k__Fungi","p__Mucoromycota","c__Mucoromycetes","o__Mucorales","f__Mucoraceae","g__Mucor","s__Mucor_racemosus"
"72cac878f56dcbc662c1eb383cf10676","k__Fungi","p__Basidiomycota","c__Malasseziomycetes","o__Malasseziales","f__Malasseziaceae","g__Malassezia","s__Malassezia_restricta"
"89fc352d3d10d6124dee3630f3d1aea4","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__"
"b6401726d495310d108ba959d8568355","k__Fungi","p__","c__","o__","f__","g__","s__"
"bb1f9d88b09ebe5a911839d29aa417c0","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__Taphrina_letifera"
"13d431d3ba5fff6dcffb87c45a0f39a5","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia","s__"
"7824f1adb3f57a1a2eb260d3a0bbbc1e","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_aethiopicum"
"f8dc1b8fe81e1bb625191698f626f785","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia","s__"
"c95e85cf07e9f572592b9ff2631ad2cc","k__Fungi","p__","c__","o__","f__","g__","s__"
"ed955f1d90e8d8afccfea60c4d68dbd1","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Paecilomyces","s__Paecilomyces_fulvus"
"8921bbcd327294ddf31d3ee2be149a0a","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Trichomonascaceae","g__Wickerhamiella","s__Wickerhamiella_pararugosa"
"f5550f4e48a3884b4cb2bbcf048afa07","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__"
"c154b8360e269fd36cfa54cb37cacf39","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Sclerotiniaceae","g__Botrytis","s__Botrytis_caroliniana"
"e5e437e142e5096643f07d7a3d1012f6","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_globosum"
"a71588f42ef450a8416b2dd07766683a","k__Fungi","p__","c__","o__","f__","g__","s__"
"db8269e86eb1161858b2018e903fc3d7","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodotorula","s__Rhodotorula_mucilaginosa"
"a96a2787b6fb4a71553f23f1da596032","k__Fungi","p__","c__","o__","f__","g__","s__"
"7f32b3cae15f904b9027e94a22e131f3","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"f6c905e93cbc08055f84d852eae23aba","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Neocucurbitaria","s__Neocucurbitaria_irregularis"
"3e795a8f77440fee2251b1a874502f00","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_sojae"
"87cd4e9f3408dab14eb5ad2628888b7e","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Phaffomycetaceae","g__Cyberlindnera","s__Cyberlindnera_jadinii"
"4c02220ccf445bd7ed7ef389cf07d9e2","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Apiotrichum","s__Apiotrichum_gracile"
"e12fa316264afbec4c09f35822950296","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Cutaneotrichosporon","s__Cutaneotrichosporon_curvatum"
"a7a8b5fdabeb863bb4de3f6632e22ec7","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__"
"203de72faf5a1a322d7338284472228b","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Trichomonascaceae","g__Wickerhamiella","s__Wickerhamiella_pararugosa"
"5f44a570e68fff74d8e4c384bcce36e0","k__Fungi","p__","c__","o__","f__","g__","s__"
"057ab5d2c689ad0ce8233f8876bfbcf6","k__Fungi","p__","c__","o__","f__","g__","s__"
"a4fb45ac2d41bc85ad3ba04f7fba6566","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetaceae","g__Hymenochaete","s__Hymenochaete_sp"
"7d7b6ee5a13ac913205df8485da4335f","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_versicolor"
"56c4478f4da7d5c9545f91c8ae2a0306","k__Fungi","p__","c__","o__","f__","g__","s__"
"f4b23fc0115c3a162a0aadca5d38ba89","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora","s__Peniophora_nuda"
"9fa704ce6e839b52abb96d7833e21766","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__Aureobasidium_pullulans"
"54d71a61792decdf5d0af87edf41a8ca","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Cyphellophoraceae","g__Cyphellophora","s__Cyphellophora_olivacea"
"09587609cce3f5243bdbe0fe6ddd48ee","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_orthopsilosis"
"fafd9086302a21c2fcdea30ad5404c1b","k__Fungi","p__","c__","o__","f__","g__","s__"
"936f8b369fad5964c21ebcb069191a84","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_derodonti"
"ba2e4524e404d77a3ae8f67a8610d860","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Naganishia","s__"
"31ed416a13449fcf6929123b173f5956","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Cordycipitaceae","g__Gamszarea","s__Gamszarea_microspora"
"a8b4345a25b75cc2860966be8b2e443f","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__"
"2ba9ec1402cda2e64adbc9363041ac62","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_papavericola"
"739be518b4431d8b56ed1e8b4c5a3695","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_nygamai"
"cda8e063f61d8cf0c43e14d349f5f521","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Sarocladium","s__Sarocladium_kiliense"
"e2c831a64c3278fedafd2f57965c2655","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Knufia","s__"
"b7486687629795b1af3b1b9a956fb2b4","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_insularis"
"1141b57fa374edbe4bd30bebb88d7626","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Metschnikowiaceae","g__Clavispora","s__Clavispora_lusitaniae"
"657413d734b21202c1fb697c976c9696","k__Fungi","p__","c__","o__","f__","g__","s__"
"1c97ea30ea0bb81d51045b69187319bd","k__Fungi","p__","c__","o__","f__","g__","s__"
"2fb6211cd68d99e79952ec75355abaa6","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Issatchenkia","s__Issatchenkia_orientalis"
"4e2ac0994d397c2f20b588f4cf7e0abc","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Talaromyces","s__Talaromyces_rugulosus"
"2ecf1cc7b933fc4fe555210cb3ca0bef","k__Fungi","p__","c__","o__","f__","g__","s__"
"51fd308d82fd63c44187c02ed2a6acb4","k__Fungi","p__","c__","o__","f__","g__","s__"
"3dfacb40419dfc7b9839706b4bb84454","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_cancerae"
"9b1d8edeb535ff6546b1facefed8efa9","k__Fungi","p__Basidiomycota","c__Malasseziomycetes","o__Malasseziales","f__Malasseziaceae","g__Malasseziaceae_gen_Incertae_sedis","s__Malasseziaceae_sp"
"35798aa7ff0c298bd5caf34a09e9db9d","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Dictyosporiaceae","g__Dictyosporiaceae_gen_Incertae_sedis","s__Dictyosporiaceae_sp"
"587a465ab092178cfc200e90de202cc9","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"90f6e4a6c10a6b52c5a604726db5dba1","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Knufia","s__"
"9f3868857b3f81a069a6ee26f61a98cf","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodosporidiobolus","s__Rhodosporidiobolus_colostri"
"956bc6eaa50e04fa0b1ccd3834ff12b9","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_capillare"
"db9f9c940d4e036f2f4a6db84354f6a6","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Trichomonascaceae","g__Wickerhamiella","s__"
"bceb90ff8f5cafd78c0c146b7d40223e","k__Fungi","p__","c__","o__","f__","g__","s__"
"8ffbe5bb2f6da6b41002ef76a9ba7fee","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__Pseudopithomyces","s__"
"190474eba348958f7275b7161ac8bff2","k__Fungi","p__","c__","o__","f__","g__","s__"
"cde0ac1be9525be3614b2a156f19dab5","k__Fungi","p__","c__","o__","f__","g__","s__"
"f6d9b17d11917277049a432902401bbf","k__Fungi","p__","c__","o__","f__","g__","s__"
"2550aed5d5b67d25c8e6f79430e38148","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Cystofilobasidiaceae","g__Cystofilobasidium","s__Cystofilobasidium_infirmominiatum"
"7d679239cd1e46de5180c6971f6747ae","k__Fungi","p__","c__","o__","f__","g__","s__"
"3a2f84f6723ea223eb149527717b9488","k__Fungi","p__","c__","o__","f__","g__","s__"
"9e70199570a556a7becd0063bbd53f95","k__Fungi","p__","c__","o__","f__","g__","s__"
"0140a1445d4e4f88c4ae98fb9a98a5e7","k__Fungi","p__","c__","o__","f__","g__","s__"
"822243450d57fc7027d2a889ba369602","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_sacchari"
"2dfb83219040d3c3a987270bc8d4e94d","k__Fungi","p__Basidiomycota","c__Malasseziomycetes","o__Malasseziales","f__Malasseziaceae","g__Malassezia","s__Malassezia_restricta"
"f958708b7b892ce5689054a983370754","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Parascedosporium","s__Parascedosporium_putredinis"
"38184306379087575e07d485dd5c6da5","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"9bc6fa5e4470bad55d3a495d0c075a0b","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_thomii"
"1ea41e6a1e89af7d249fd08bac9a16be","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Acremonium","s__"
"9f2a554c014583c6978d8eaa9d7a0e98","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","g__Clonostachys","s__Clonostachys_rosea"
"73255e567e04277551d70e9f247abe32","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Pichiaceae","g__Pichia","s__Pichia_fermentans"
"8eb53da0b47840080212f5eac81f20db","k__Fungi","p__","c__","o__","f__","g__","s__"
"324b63c747ec6319ef6e388b001cc83b","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Mollisiaceae","g__Phialocephala","s__Phialocephala_bamuru"
"fa022321374c4be5986270b7399577a0","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"b5f04892c994054402a518360bcd94dc","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Phanerochaetaceae","g__Hyphodermella","s__Hyphodermella_rosae"
"f6ea51505b5f366ad5c937ddeb6369fc","k__Fungi","p__","c__","o__","f__","g__","s__"
"312f38ce02c334142034610b429ec039","k__Fungi","p__","c__","o__","f__","g__","s__"
"5e1409d5b292be5f44ee8912eab9c7e3","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia","s__Ramularia_gaultheriae"
"fa0050368f91db0b91c700df476d99d4","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Toxicocladosporium","s__"
"9e9dc6747af94e3c641178db1d3130c9","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Gnomoniaceae","g__","s__"
"faf0e4021f6c66b29447e1ee6802977f","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Cephalotrichum","s__Cephalotrichum_stemonitis"
"9d55f916e40d1f543ca8b8fe232f6ba5","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Trichomonascaceae","g__Wickerhamiella","s__Wickerhamiella_pararugosa"
"35b3e4e0d61aaea5f0ea3d10f437fe23","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Zalariaceae","g__Zalaria","s__Zalaria_obscura"
"356bced4384496dd6579a93c08e5c066","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Hormonema","s__Hormonema_macrosporum"
"72d1cefd71d667a5463983f335ad7712","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_melinii"
"79d5725848f621bf7c3cfeb6feae8de8","k__Fungi","p__","c__","o__","f__","g__","s__"
"010a7678930773cd20575d32f9e89d41","k__Fungi","p__","c__","o__","f__","g__","s__"
"4cd5e593e6d1020ab39c7a760a18e380","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetales_fam_Incertae_sedis","g__Trichaptum","s__Trichaptum_biforme"
"66c6c426759d443ac166461cc210f355","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Hyaloscyphaceae","g__Venturiocistella","s__Venturiocistella_sp"
"c5d308a3a673c5da0e642a8b89c4f1ab","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__"
"6e679d8024f035005060cdce1ec32bf0","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"edb2368ed5bcde867d8d9bd01f427d73","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"b638b6de69362b3d6a14a839d5d62a04","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Thelebolaceae","g__Thelebolus","s__Thelebolus_sp"
"edda54bc408e110282479a954001bee6","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Neodevriesiaceae","g__Neodevriesia","s__Neodevriesia_sp"
